,Nickname,Review,Hashtag
10,eatstagram5815," 영도 - 자갈마당 이름 : 돌멍게 가격 : 10000원 맛 :  한줄평가 : 진짜 맛있더라. with @jihhhh__ 조금 쌀쌀해진 바닷바람에 소주 한잔 즐기기엔 이 만한 안주는 없더라. 진짜 맛있었다.. 솔직히 살짝 비린맛이 내스타일이 전혀 아닌 멍게인데... 왜이렇게 맛있던지 여자친구랑 먹어서 기분이 좋았지만 솔직히 조개구이보다 멍게 자체가 맛있었다. 자갈마당이 같은 장소에 있지만, 옆 언덕쪽으로 이전하였다. 가게마다 상호명을 달고 장사하는 모습이 예전처럼 정겹다. 하지만 가격이 너무 비싸져버려 사실 큰 메리트를 못 느끼겠다. 다시 암남공원으로 가야되는가?","고독한미식가,쿙,부산,부산맛집,영도,영도맛집,자갈마당,돌멍게,먹스타그램,맛스타그램,조개구이,소주각,낮술,이태원,한남동,서면,남포동,동래,덕천,하단,사상,해운대,광안리,맛집탐방"
11,eatstagram5815, 역시 혼영엔 햄버거지 역시 햄버거는 두개지,"하단,아트몰링,트랜스포머,옵티뭐스푸롸임,맛있겠죠,영화끝나고_술_먹을_사람,내옆자리가_비어서_더_좋다"
12,eatstagram5815," [비가 오니, 짜장나네!] 아침부터 자극적으로 Start, 비가 오면...생각나는... 간짜장 출근길인데, 벌써 퇴근 하고싶다.","격하게하고싶다,비오는날,수요일,출근길,우산챙기세요,먹스타그램,맛스타그램,간짜장,짱깨,사상맛집,사상쿙,맛집"
13,eatstagram5815," 신사 - 모국정서 이름 : 단품판매 가격 : 비싼편 맛 :  With @black00u 이미 서울에서 확실한 팬층을 보유하여 자리를 잡고 있는 집이다. 이곳에 계신 정해강 쉐프님은 도쿄에 무츠카리라는 레스토랑에서 일하신 분라고 들었다. 물론, 음식을 표현하자면  5개짜리임이 확실한 집이다. 흔치않은 신선한 메뉴구성과 다양한 사케/와인이 구성되어 있다. 나는 타코텐이 마음에 들었고 금태구이를 못먹은게 아쉬웠다. 보통 음식이 늦게 나오면 화내기 마련이지만, 기다리는 재미도 갖췄다. 전체적인 분위기며, 음식이며 모든게 마음에 들었다. 음식 자체가 단품으로 판매되지만 가격대가 쎄다. 만약 간단히 먹기위해 2차나 3차 위주로 오신다면 그러질않길 권한다. 술 취해서 지갑이 털리는 상황이 싫으면 말이다.","서울,신사동,압구정,모국정서,타코텐,미소삼겹망고식초구이,우니한판,하마구리술찜,먹스타그램,맛스타그램,instafood,eat,daily,부산,사상,서면,남포동,동래,덕천,해운대,광안리,고독한미식가,쿙"
14,eatstagram5815, 이 사진 먼가 느낌있어! 그러면 모해 11시 30분에 내 허벅돼 타이즈 보는거 참고 술먹을 사람?ㅋㅋㅋ,"고독한미식가,쿙"
15,eatstagram5815, 와인잔에 암바사 넣고,"쿙츠비,셀카임,혼자서도잘해요,깨끗하게,맑게,자신있게"
16,eatstagram5815," 13년전 친구녀석과 함께 한 그 곳 지금 그 친구는 없지만 또 다른 인연과 함께 할 수 있는 이 곳 가격도 맛도 변했지만, 추억이 살아있는 곳 with @jihhhh__","첫줄안녕,할매회국수,럽스타그램,남포동,남포동맛집,회국수,비빔국수,요새는_순한맛_양념도_있더라구요,양념장이_좀더_묽으면_괜찮을텐데"
17,eatstagram5815, 아침부터 비는 추적추적.. 내리고 덕분에 나는 피곤하고... 이거 맛있어요! 오니기리 구운스팸 출근길 맛있는 밥한숟갈이 될 듯! 따뜻한 밥에 구운스팸...그리고 참깨..  2200원이라 비싸다고 생각이 들기도 하지만..나쁘진 않은것같아요ㅋㅋ 얼른자야지,"부산,대전,KTX,세미나,급피곤,오니기리,구운스팸,먹스타그램,맛스타그램,잇스타그램,고독한미식가,쿙,구포갔다,부산역갔다"
18,eatstagram5815, 곧 점심시간인 조금만 버티세요. photo by galaxy note 8,"남포동,할매국수,비빔국수,맛스타그램,면스타그램,먹스타그램,남포동맛집,고독한미식가,쿙,갤럭시노트8"
19,eatstagram5815," <내일이 기다려지는 이유> . . 여러분 설 명절 잘보내시고, 새해에는 행운과 평안함이 가득하시길 바랍니다. . .","설날,메리설날,고독한미식가,쿙,설날음식,동그랑땡,새우튀김,고구마튀김,산적,오징어튀김,우리집맛집,제사음식,용돈주세요,맛집탐방"
20,eatstagram5815," . . 사실 진짜 미루고 미루고 미루다가 간 귀화식당입니다. 참고로 6월 10일에 다녀왔습니다. 네이버 총평에 보면, 갑오징어 사시미가 맛있는 오무라이스 맛집이라고 적혀있는데... 저게 무슨 소리야? 근데 오무라이스 진짜 맛있더라구요. 행님들... 저 탄수화물 먹으면 안되요~ 이러고 혼자서 다먹었네요. ㅋ근데 저거 먹고 기억이 없습니다.ㅋㅋㅋㅋㅋㅋㅋㅋ 형님들 죄송합니다.  - 운영시간 : 17:00 ~ 01:30 - - 추천태그 : -","귀화식당,고독한미식가,쿙,부산맛집,용호동맛집,부산술집,용호동술집,오므라이스,돌멍게,돌문어,먹스타그램,술스타그램,부산맛집_쿙,용호동맛집_쿙,용호동쿙"
21,eatstagram5815, 오늘 드디어 모인다! 신난댜! 여기 서면...올려고 예약했음 편히들어와서 다행임다... 여기 웨이팅...이미...대기번호가 40이던데? 오늘의 건배제의는 !!.  하자! 위주! 여기서...얼마나올려나?ㅋㅋㅋㅋ이모임 회장으로써... 돈이 많이 안나오고 즐기도록 하는게....목표임당 신난댜~~~~다필요없고 신난댜~~~~서면에서 놀자!,"부산,서면,맛찬들,숙성생삼겹,파티,먹스타그램,맛스타그램,잇스타그램,고독한미식가,쿙,쿙과아이들,남자,8명,불토,모임,계모임,자연보호,먹방,인스타"
22,eatstagram5815, 어제 먹은 술은 돼지국밥으로 해장하고 오늘은 갈거에요? 왜냐구요?ㅋ데이트하러 (먹방 Up)데이트 가는 길에 듣는데 참 좋네요 우리 연애할까? 나 오랫동안 솔로여서 연애가 서툴지 모르지만,"부산,학장,사상합천돼지국밥,먹스타그램,맛스타그램,잇스타그램,고독한미식가,쿙,부산대,이승기,연애시대"
23,eatstagram5815, 잔돈 바꾸려고 사먹은거다? 진짜다!,"하단,건널목토스트"
24,eatstagram5815, 커피중독.,
25,eatstagram5815, 프링글스 - 버터카라멜 이름 : 프링글스 가격 : 2000~3000원대 맛 :  프링글스의 새로운 맛 허니버터칩을 많이 먹어 본 사람이 많아 그맛과 비교하자면.. 허니버터칩보다 덜짜고 덜 달다. 오히려 이랑 비슷한 맛이다. 거기에 프링글스의 식감이 있다고 판단하면 되겠다. 그게 오히려 중독적이고 프링글스다운 맛을 나타낸다. 이말을 종합적으로 말하면 존맛이다.,"콘칩,부산,우리집,과자,pringles,새로운맛,buttercaramel,버터카라멜,먹스타그램,맛스타그램,eat,food,instafood,foodstagram,hamberger,고독한미식가,쿙,서면,사상,하단,남포동,동래,덕천,해운대,광안리"
26,eatstagram5815, 그대... 비오는데 자는가? 난 아직 먹는데? Ver.2,"부산,서면,도쿄그집,모임,나가사키짬뽕,회스타그램,먹스타그램,맛스타그램,잇스타그램,고독한미식가"
27,eatstagram5815, 엄궁 - 스시홍 이름 : 메로구이 맛 :  무슨말이 필요하랴.. 역시 추운 날이 다가오면 메로구이는 옳다. 사장님이 갈치까지 주심... 아이 고마워라... 넘나 맛있는것,"부산,사상,엄궁,스시홍,메로구이,먹스타그램,맛스타그램,eat,food,instafood,foodstagram,고독한미식가,쿙,하단,서면,남포동,동래,덕천,해운대,광안리,일상,데일리,먹방"
28,eatstagram5815, 영롱하다 못해 아름답다. 갈때마다 만족합니다. . . .,"고독한미식가,쿙,백산키친,범일동맛집,범일동술집,부산맛집,TAKA,JMT,서면맛집,서면술집,부산맛집,예약필수"
29,eatstagram5815, . . . 닭똥집 한입에 맥주 한잔,"이제치킨이나올차례,배부름,맥주각,사상,사상맛집,김해통닭,닭똥집"
30,eatstagram5815,nan,2박3일_동안_먹기만_할거에요
31,eatstagram5815, [오랜만에 희자매] 확실히 여성 취향이 강한 곳. 치즈를 너무 많이 주심. 글쓴이 :,"암남공원,희자매,고독한미식가,쿙,조개구이,치즈그라탕,새우튀김,한치모밀,치즈많이,나중에포스팅합니다"
32,eatstagram5815, 가격대비 만족했던 집입니다. 어떤 집인지 궁금하시죠? 포스팅은 나중에 할게요. 이 날 엄청 먹었어요.,"고독한미식가,쿙,서면"
33,eatstagram5815, 범일 - 조방 숯불곱창 이름 : 곱창구이 가격 : 8000원 맛 : 어때요? 술한잔 할래요? 양념곱창을 받치고 있는 다라이가 어색하지 않는 비쥬얼입니다. 이 말이 가장 어울리는 집인거 같아요. 뭐...밑반찬 따로 필요없습니다요. 딱 제가 좋아하는 맛입니다. 특히 비가오는 이런 날 어울리는 음식 아닐까요? 곱창전골도 맛있다는데.... 어때요? 술 한잔 할래요? 지금?,"부산,범일동,조방숯불곱창,곱창구이,양념곱창,먹스타그램,맛스타그램,잇스타그램,맛스타그램,고독한미식가,쿙,eat,food,instafood,foodstagram,daily,사상,서면,남포동,동래,덕천,해운대,광안리,일상,데일리,소통,낮술"
34,eatstagram5815," [여행의 쉼표, 쉬었다 갑니다.] 강행군이었던 빡빡한 일정속에 여유가 있었던 공간이다. 이라 불리는 이곳은 전주의 시내 같은 곳이다. 관광객을 피하니, 현지인들이 많은 이 거리엔 길 모퉁이마다 카페들이 눈에 보이더라. 파운드케이크 한조각이 아닌 한줄에 6000원이라는 합리적인 가격이 매우 만족스러웠다. 좀 더 폭식한 식감에 적당한 단맛이 나는 단호박 케이크에 고소한 라떼는 매우 사랑스런 조합이다. 곳곳이 뷰포인트, 포토존 같은 느낌의 공간들이 눈에 쏙쏙 보이지만, 개인적으로 낮보단 밤이 예쁠 것 같은 카페다. 하지만 나에겐 너무 멀어 재방문은 힘들것같다. 추천 : . by . .","전주객사카페,노트릭,객리단길,고독한미식가_쿙,전주여행,전주객리단길,객리단길,객사카페,밥보다커피,먹스타그램,카페거리,cafe,coffee,latte,단호박케이크,존맛탱,부산에선멀다"
35,eatstagram5815," 이름 : 팟타이, 쌀국수, 쏨땀 가격 : 8000~9000원 맛 :  한줄평가 : 맛있게 잘먹었습니다. 예전부터 가고싶었던 집이다보니, 현지인이 만들어주는 음식이라 기대반 셀램반으로 찾게 되었다. 가게 자체가 아기자기하고 이쁜데, 더운 날 위해 시원한 자리로 데려다주는 센스도 있었다. 맛은 전체적으로 강한 편이고 자극적이다. 적절히 들어간 고수의 향보단 알싸한 매운맛이 더 감돌다보니 나는 괜찮았다. 팟타이가 가장 맛있었지만, 손님들마다 고르는 음식들이 저마다 각각이더라 쌀국수는 면을 두가지 중 선택이 가능한데 개인적으로 얇은게 낫다는 판단이 생겼다. 태국음식을 잘 못먹는 사람들이 여기서 먹으면 거리낌없이 잘먹을 것이라 사료된다. 출근하고 포스팅 적다보니...휴무가 그리워지는건 어쩔수 없는 일이다ㅜ","동래,온천천,수완나폼,고독한미식가,쿙,부산,부산맛집,부산여행,서면,서면맛집,동래맛집,온천천맛집,먹스타그램,맛스타그램,먹방,태국음식,사상,하단,덕천,남포동,연산동,해운대,남포동,광안리,데일리,일상,소통,휴무끝"
36,eatstagram5815,nan,"유일한허세샷,반스접어신고,버스혼자타고,혼술하러가기"
37,eatstagram5815, 남포동 - 옹헤야 이름 : 불백 맛 :  이 집....실망이 아주 큽니다. 체인점이 많아 기대했는데....너무 기대에 못 미칩니다... 양은 괜찮은데... 음식이 너무 성의 없네요... 물론 그때마다 다를 수 있지만...여긴 안갈 것 같습니다.,"부산,남포동,옹헤야,불백,먹스타그램,맛스타그램,잇스타그램,daily,eatstagram,eat,food,instafood,foodstagram,itstagram,고독한미식가,쿙,서면,사상,동래"
38,eatstagram5815," [뜨끈뜨끈한 옛날 탕수육] 참 이름과는 다른 집인거 같다. 서부 영화의 대표작 이름에 중국집 조합이라니... 원더걸스가 가게 앞에서 를 완창해도 되는 스타일이다. 입구에 들어서면 가게 이모, 주방장, 배달원이 모두 모여앉아 쇠숫가락, 나무젓가락을 세팅하는 모습이 참 정겹다. 튀김 옷은 투박하지만, 따끈할때 먹으면 참 맛있는 탕수육. 한입 베물면 얇은 튀김옷에 두꺼운 고기 질감이 어릴때 먹던 탕수육의 맛을 연상시킨다. 24시간 운영되는 이 집은 예전만큼 메리트없다지만, 그래도 범일동에서 오랫동안 장수하는 가게중 하나이다. 붓먹이냐? 찍먹이냐? 그게 뭐가 중요한가? 그런 고민에 빠질 시간에 하나라도 더 먹는게 이득이다.","범일동,서부의사나이,아이러니,고독한미식가_쿙,부산맛집,범일동맛집,범일동중국집,탕수육,24시간운영,먹스타그램,서면맛집,범일동술집,소맥,칭따오,맛집탕방,불금,칼퇴근"
39,eatstagram5815, 사상 - 맛찬들 이름 : 왕소금구이 가격 : 9000원(130g) 맛 :  비오는 날 고기는 옳다. 이 집 고기 지리구여. 클라스 오지구여. 좋아요 눌러주시구요. 쿙 추천 꾹~ 눌러주시구요. 이 집 서비스 지리구여 클라스 오지구여 좋아요 많이 눌러주시구여. 고독한미식가 추천 꾸욱~눌러주시구요.,"부산,사상,서면,남포동,맛찬들,왕소금구이,삼겹살,먹방,먹거리,데일리,daily,food,foodstagram,instafood,eatstagram,itstagram,먹스타그램,맛스타그램,잇스타그램,고독한미식가,쿙"
40,eatstagram5815, . . 전포동에 새로운 아지트를 발견했다. 오랜만에 남성분들이 열렬하게 환호할 곳이라 나도 모르게 들뜬다. 씨알이 매우 굵은 굴과 먹기 좋은 크기의 수육의 조합이 좋다. 수육에 먹기 좋은 전구지와 무말랭이 갓김치등이 주를 이룬 맛이 익숙하지만 깔끔하다는 생각이 들었다. 숙육은 7시전에 예약을 해야 먹을 수 있다. 다른 메뉴도 궁금해서 시킨 껍데기 또한 내 스타일이다. 아! 사장님 미모만큼 음식솜씨가 좋다. 뭐...이만하면 남자들이 줄을 설거라 예상이 되는데... 아씨! 나도 못가는거 아냐? 아직 닭도리탕이랑 육전먹으러 가야되는데 말이다. - 영업시간 : 17:30~01:00(일요일 휴무) - 굴보쌈 : 40000원 껍데기 볶음 : 15000원 - - 추천태그 :,"쿙맛집,굴보쌈,라라포차,고독한미식가,쿙,부산맛집,부산술집,부산데이트,전포동맛집,전포동술집,전포동,서면맛집,서면술집,굴보쌈맛집,소주각,ㄹㄹㅍㅊ,미모의사장님,부산맛집_쿙,서면맛집_쿙,전포동맛집_쿙,서면쿙,전포동쿙"
41,eatstagram5815," . . 저기압일땐 고기앞으로 가라 했던가? 수요일 받은 스트레스는 족발로 해결하자. 이제 온족발과 불족을 반반 시키는건 족발에 대한 예의이다. 방금 나온 족발 한입에 쌈장 찍어 한입. 새우젓갈에 한입, 그리고 그렇게 먹다 질릴때쯤이면 불족 한입으로 마무리! 근데 클라우드에 진로는 맛이 없더라ㅜ 동네에 맛있는 족발집이 생겨서 매우 기쁘다. 앞으로 맛있는 집이 쭉쭉 생겼으면 좋겠다는 바램이다. - 반반세트 : 29000원 - - 추천태그 :","엄궁맛집,신상족발,쌈싸먹어,깔끔하다,잘못된만남,고독한미식가,쿙,먹스타그램,맛스타그램,족발,온족발,불족발,부산맛집,사상맛집,엄궁맛집,부산술집,사상술집,엄궁술집,소주각,소주맛집,부산쿙,부산맛집_쿙,엄궁맛집_쿙,엄궁쿙"
42,eatstagram5815," [난 고기를 구울테니, 넌 사진을 찍거라.] 집게는 내가 들었다. Photo by 홍이 이 날의 도원결의는 참으로 위험했다. 사고치지 않은것 만으로도 천만다행이다. 비록 원하는 곳에 앉지 못하는 경우가 생겼으나, 날이 날이니 만큼 예약하지 않으면 자리잡기도 힘든 곳인것 같았다. 모둠을 시작으로 특수부위 육회 냉면까지 완전 포식했었다. 이 집은 특수부위 전문이 아닌 모둠 부위를 위주로 판매를 한다. 알맞은 두께는 고기굽기에 좋고, 숯불에 겉만살짝 익힌 소고기는 육질이 연하니 먹기에 안성맞춤이다. 추가로 시킨 는 그냥 맛있다. 한잔두잔 먹다보니 어느새 소주가 몇병인지 모르겠다 으... 아직도 저걸보니 내속이 더 아프다ㅜ","범일동,조방제일한우,소고기파티,안거미,무슨설명이필요한가,고독한미식가,쿙,범일동핫플,범일동맛집,소고기,범일동_쿙,서면맛집,예약필수,가족외식,부산맛집"
43,eatstagram5815, 다 필요없고 그냥 저게 먹고싶다. 후하...,"부산,라면,먹스타그램,맛스타그램,잇스타그램,먹방,먹수다,먹거리,면스타그램,고독한미식가,쿙"
44,eatstagram5815, 미안합니다. 내일부터 할게요. 근데ㅋㅋ진짜 맛있어요ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ하...,"부산,엄궁동,도야족발,다이어트"
45,eatstagram5815, 오늘도 또 왔다. 일단 먹고 올게요.,"오늘은스키야키,비오니까,내일쉬니까,화명동,화명동술집,관동식스키야키,쿠보다센쥬,사케드링킹"
46,eatstagram5815," [벌써 5년차네요.] 사진3장 2014년 5월 20일 사진과 2018년 5월 21일 사진입니다. 발로 찍는 수준에서 그나마 손을 사용하는 수준까지 올라갔습니다. 인류의 진화론을 다시 일깨워주는 증거입니다. 그리고 많은 별명도 생겼네요. 등등...하하 그동안 많은 분들을 알게되었고, 또 지금까지 쭉 알아봐주시고, 좋아해주셔서 감사합니다. 글쓴이 by.","술먹을때빼곤,윤종신,곽한구,소세지원숭이,파키케팔로사우르스,고독한미식가,쿙,사진은좀더배울려구요,할수있는게인스타밖에없다"
47,eatstagram5815, <김치찌개가 먹고 싶어요.> . . 잘익어진 김치가 우려나온 신맛에 돼지고기 기름이 느껴지는 걸쭉함이 있는 국물에 라면사리 두개 넣어 먹고 싶습니다. 여러분도 배고프시죠?,"새벽숯불가든,김치찌개,소주는덤으로,그렇다고해줘요,고독한미식가,쿙,부산맛집,부산술집,부산맛집_쿙,막걸리,비옹,파전엔막걸리,연산동맛집,연산동쿙"
48,eatstagram5815," 서면 - 마틴 커피 로스터스 (MATIN COFFEE ROASTERS) 이름 : 치즈케이크 & 바닐라라떼 가격 : 5000원 & 5000원 맛 :  by 쭈구리샷 밀도감 있는 치즈케이크를 파는 이 곳은, 마치 생쥐 제리를 유혹하기 위한 고양이 톰을 연상케한다. 작고 아담한 크기이지만 굉장히 커피와 조화를 잘 이룬다. 작디 작은 포크에 꾸덕하게 발린 포크에 치즈케이크가 굉장히 매혹적인 자태를 보인다. 3가지 치즈를 조합으로 만든 치즈케이크는 어떤커피와도 어울리는 자태와 절제감을 갖추고 있다. 3가지 치즈는 크, 마, 까 로 이루져있지만, 영업기밀이니...다들 알아도 비밀로 하자. 비오는 날이면 어김없이 더 어울리는 집이다. 가죽시트의 냄새가 코를 시큰거리게 하지만 그 냄새가 오히려 매혹적인 이 곳에서 오늘도 커피 한잔으로 여유를 갖도록 하는건 어떤가?","부산,서면,전포동,마틴커피로스터스,치즈케이크,먹스타그램,맛스타그램,eat,daily,food,instafood,foodstagram,cheesecake,matincoffeeroasters,데일리,먹방,고독한미식가,쿙,사상,하단,남포동,동래,덕천,해운대,광안리"
49,eatstagram5815, 사상 - 60년대식 소금구이 이름 : 소금구이 가격 : 5000원(100g) 맛 :  with 베프들 역시! 하루 피로의 해결사는 삼겹살과 소주이다. 돼지고기의 육즙과 질감이 아주... 기가 막혔다. 무슨 말이 필요하냐? 그냥 먹어보면 답 나온다. 개인적으로 소고기 보단 소금구이가 맛나더라 이집.. 20년도 더 되었다고 들었다. 이런저런 체인점이 많다고 들었지만... 동래에 가족분이 하는거 빼곤 다 모르는 곳이라고 했다. 굉장히 인상깊은건 돼지고기를 구울때마다 불편한 점이 화력인데 여기는 고기를 태우지 않도록 불판을 만들어 내 아까운 생명들이 다 타버리지 않도록 해주더라. 시험도 끝났으니 술파티 할거 다안다. 이왕 먹을거 맛있는걸 원한다면 이집 가길 바란다. 시험을 잘치든 몬~~치든 간에!! 어쨌든 오늘 하루 돼지고기로 힐링하는 날이 되길 바란다.,"부산,사상,60년대식소금구이,삼겹살,소주각,낮술,porkbelly,eat,food,instafood,foodstagram,먹스타그램,맛스타그램,고독한미식가,쿙,하단,사상,냉정,서면,남포동,동래,덕천,해운대,광안리,동아대,불금,부산맛집,사상맛집"
50,eatstagram5815," 신촌 - 연남 서식당 이름 : 소갈비 한대 가격 : 15000원 맛 :  한줄평가 : 좋은 옷 입고 가지 마세요. 우리가 알고 있는 연남 서서 갈비의 원조집입니다. 가게 구석마다 배여진 숯불 향과 고기 냄새로 이집 내공이 어마어마하다는걸 느낄 수 있습니다. 가게 입장 시 눈에 보이는 자욱한 연기 사이로 사장님이 고기를 들고 등장하는데, 그 모습이 흡사 공유의 모습과 똑같아 보입니다. 이 가게의 특징은 양념인데, 달다. 이 단맛이 과하다고 느끼는 분도 있지만, 그 맛에 자주 찾을 수도 있을것이라 생각됩니다. 예전 모습의 향토와 고기 맛을 느낄 수 있어서 좋았습니다. 근데... 진짜 서서 먹습니다.","고독한미식가,쿙,서울맛집,신촌,신촌맛집,연남동"
51,eatstagram5815, 여자친구 데리다 주면서 우연히 본 헤어지는 아쉬움을 달래주어서 더 좋았던 기억,불꽃놀이
52,eatstagram5815, 운동 끝난 후 먹는 맥주는... 시원하다...맛있다...,"부산,사상,GS25,편의점털이,허니버터칩,드라이피니쉬,맥주,과자,먹스타그램,맛스타그램,잇스타그램,고독한미식가"
53,eatstagram5815, PINK LATTE TWIST . . . 날씨가 쌀쌀해지는 가을입니다. 가을 색감과 잘 맞는 음료 한잔으로 시린 마음 달래어보아요,"고독한미식가_쿙,핑크라떼트위스트"
54,eatstagram5815," 이름 : 양꼬치 가격 : 12000원 맛 :  한줄평가 : 재방문의사있다. 사상에 호우양꼬치가 생겨 가봤다. 체인점이라 그런지 깔끔하다는 느낌이 강하다. 사실 간단하게 찍어먹기 좋은 것들과 씹을거리가 있기도 하지만 세트 메뉴 구성이 잘되어있더라. 마라탕은 좀 괜찮더라. 처음 밍밍한 맛이 있어서 좀 땡초넣고 더 끓여달라 부탁하니 친절하게 해주시더라. 확실히 자극적이고 매운 칼칼함이 좋았다. 마라탕엔 공보가주를 먹으니 땀이 송글송글 맺혀 먹는 내내 휴지로 땀닦기 바빴다. 그런데 공보가주의 병이 바뀌고 가격도 꽤 올라서 놀랬지만, 친구가 사준 술이라 개이득! 확실히 양꼬치의 누린내는 없지만, 깔끔함이 있는 집이라 사람들이 부담없이 먹기엔 좋으나 사실 내가 선호하는 스타일은 아니다. 그리고 같은 갯수지만 양은 적고 가격은 비싸다고 느껴졌다.","사상,사상맛집,호우양꼬치,고독한미식가,쿙,사상_쿙,먹스타그램,맛스타그램,양꼬치,양꼬치엔칭따오,칭따오,칭찬해,하얼빈,마라탕,공보가주,공자의술,불금,매운맛,daily,dailyfoodfeed,feed,f4f,l4l,ootd,instagram,food,불토,서면"
55,eatstagram5815, 있는대로 먹으면ㅋ너무 심심한 요거트 그래서 집에있는 견과류와 믹스믹스  씐나 오늘은 방콕만해야징ㅋㅋ,"부산,사상,우리집,액티비아,견과류,신제품,맛있다,과자,먹스타그램,맛스타그램,잇스타그램,고독한미식가,쿙,쿙스타그램,실시간"
